samplename,datapoint,RFU,isSizemarker,location
633,0,-32.11399543279518,False,-1
633,1,21.24007857759483,False,-1
633,2,18.00134746596439,False,-1
633,3,15.048812229292531,False,-1
633,4,35.327970527450375,False,-1
633,5,-5.870990609256532,False,-1
633,6,16.910612606263044,False,-1
633,7,15.294603134953572,False,-1
633,8,-5.326234812537764,False,-1
633,9,3.308990392764759,False,-1
633,10,27.111178344936064,False,-1
633,11,6.7490177357909475,False,-1
633,12,6.440086550118344,False,-1
633,13,-15.135463118772742,False,-1
633,14,-19.693348086780762,False,-1
633,15,14.652112458751098,False,-1
633,16,8.062786726206493,False,-1
633,17,3.82821745758307,False,-1
633,18,-24.31421440483144,False,-1
633,19,-53.45187045246345,False,-1
633,20,53.92742497351781,False,-1
633,21,-13.17388618207211,False,-1
633,22,29.490919520655734,False,-1
633,23,23.16656546725157,False,-1
633,24,73.54755517548553,False,-1
633,25,-22.829327880232917,False,-1
633,26,24.6048258090155,False,-1
633,27,-26.625471599071737,False,-1
633,28,6.056950807022749,False,-1
633,29,-2.0885616029289764,False,-1
633,30,-9.19402054943706,False,-1
633,31,-2.188382408023785,False,-1
633,32,100.02553738235895,False,-1
633,33,-17.220383094362592,False,-1
633,34,9.899727043548124,False,-1
633,35,-18.70484603829421,False,-1
633,36,9.403803367672857,False,-1
633,37,-9.572759163733382,False,-1
633,38,3.9610634813670274,False,-1
633,39,-22.452965371274818,False,-1
633,40,38.684993628563944,False,-1
633,41,2.432614781229554,False,-1
633,42,60.48839641982695,False,-1
633,43,-11.095655573311111,False,-1
633,44,-48.35519070835812,False,-1
633,45,16.719132955719253,False,-1
633,46,8.49365531267607,False,-1
633,47,-23.631733982200217,False,-1
633,48,18.362070878322836,False,-1
633,49,32.67576151179338,False,-1
633,50,12.724763214251988,False,-1
633,51,-42.370127726405286,False,-1
633,52,13.280237143732807,False,-1
633,53,-17.123175782939832,False,-1
633,54,-11.749666716156781,False,-1
633,55,-8.508430416120039,False,-1
633,56,-8.752210594140347,False,-1
633,57,12.660915874189083,False,-1
633,58,-23.136025769205812,False,-1
633,59,15.320368251249995,False,-1
633,60,8.281513156953794,False,-1
633,61,59.79467425649877,False,-1
633,62,-13.871058555048897,False,-1
633,63,23.82087327867972,False,-1
633,64,9.498187859676264,False,-1
633,65,69.14903929069573,False,-1
633,66,39.13304266144263,False,-1
633,67,46.02273968670302,False,-1
633,68,-13.873586201430298,False,-1
633,69,59.708528819204595,False,-1
633,70,11.316609617504538,False,-1
633,71,40.5509803483132,False,-1
633,72,28.095294441999926,False,-1
633,73,-3.6305734824722404,False,-1
633,74,4.487403201612111,False,-1
633,75,-18.812584363302943,False,-1
633,76,12.367012360253392,False,-1
633,77,-9.303385072102342,False,-1
633,78,5.959061851249931,False,-1
633,79,-1.052014152299049,False,-1
633,80,-36.512819191306406,False,-1
633,81,21.348011982855326,False,-1
633,82,11.519827092754992,False,-1
633,83,9.096158133372699,False,-1
633,84,5.735302402676615,False,-1
633,85,-11.558197961720836,False,-1
633,86,3.4241625985916837,False,-1
633,87,42.617006070068946,False,-1
633,88,43.69585508477365,False,-1
633,89,34.224970164892895,False,-1
633,90,-32.73335153447754,False,-1
633,91,-8.771838484676643,False,-1
633,92,21.990569347994754,False,-1
633,93,71.86696634007541,False,-1
633,94,-1.7497009779552788,False,-1
633,95,-58.8618451335818,False,-1
633,96,-2.019451095283071,False,-1
633,97,5.632074895136597,False,-1
633,98,28.200858570744717,False,-1
633,99,4.771998323737868,False,-1
633,100,57.47446423190514,False,-1
633,101,12.516746834330483,False,-1
633,102,42.84364753740836,False,-1
633,103,-11.456474979241476,False,-1
633,104,-56.98184302825747,False,-1
633,105,-5.72660563251241,False,-1
633,106,63.53633825305592,False,-1
633,107,-26.201352003988596,False,-1
633,108,24.09891557210278,False,-1
633,109,4.134815754759136,False,-1
633,110,12.07085148484815,False,-1
633,111,25.445347801344997,False,-1
633,112,13.891325517210467,False,-1
633,113,28.874153587631543,False,-1
633,114,-29.2378700975245,False,-1
633,115,12.100173672457919,False,-1
633,116,-11.985447953946847,False,-1
633,117,-1.0965175425331057,False,-1
633,118,9.695625648767164,False,-1
633,119,27.032005478573474,False,-1
633,120,26.423979257430254,False,-1
633,121,38.428488786474034,False,-1
633,122,-38.17239783285911,False,-1
633,123,8.50994165546541,False,-1
633,124,9.670071311805673,False,-1
633,125,5.674803452148481,False,-1
633,126,8.340804717491931,False,-1
633,127,-35.21957950407534,False,-1
633,128,-2.295397384614353,False,-1
633,129,-17.63701468222656,False,-1
633,130,13.801257934861525,False,-1
633,131,16.622642183027732,False,-1
633,132,21.816879522377203,False,-1
633,133,-27.618101635308832,False,-1
633,134,0.48619579858473216,False,-1
633,135,17.77418869568176,False,-1
633,136,-9.680667795200248,False,-1
633,137,-23.307378944872642,False,-1
633,138,37.334556535427275,False,-1
633,139,-7.996723214488831,False,-1
633,140,-35.94948030591899,False,-1
633,141,-3.4814231036445404,False,-1
633,142,-30.426827569533202,False,-1
633,143,-25.11254489666068,False,-1
633,144,13.101257870502437,False,-1
633,145,30.916372704431005,False,-1
633,146,-20.025819584943285,False,-1
633,147,27.263377770639725,False,-1
633,148,-25.7167298604258,False,-1
633,149,-48.218571799350045,False,-1
633,150,-27.71185300229501,False,-1
633,151,-10.221211539089138,False,-1
633,152,17.867705365604063,False,-1
633,153,-19.327394962198614,False,-1
633,154,-42.11604482015927,False,-1
633,155,11.886059721559963,False,-1
633,156,-14.15333143016343,False,-1
633,157,8.98764437508831,False,-1
633,158,-30.008462594049938,False,-1
633,159,28.10274470522189,False,-1
633,160,-52.98183840600658,False,-1
633,161,-31.47527064555725,False,-1
633,162,14.786449125305214,False,-1
633,163,10.151133735836114,False,-1
633,164,-44.0919896999811,False,-1
633,165,-9.32842646069734,False,-1
633,166,-7.070720445519931,False,-1
633,167,-7.755922150778371,False,-1
633,168,-52.475085882511635,False,-1
633,169,6.451049256299174,False,-1
633,170,32.5946266064844,False,-1
633,171,9.937417948723375,False,-1
633,172,1.3478830605462286,False,-1
633,173,-27.513726440929144,False,-1
633,174,20.711542815640787,False,-1
633,175,-38.54125470355549,False,-1
633,176,38.238091920983756,False,-1
633,177,-32.006935139827696,False,-1
633,178,-5.897599537231673,False,-1
