samplename,datapoint,RFU,isSizemarker,location
616,0,9.89990418288227,False,-1
616,1,-16.148396398610966,False,-1
616,2,-12.558711769352946,False,-1
616,3,49.144042276084704,False,-1
616,4,-9.4038608932088,False,-1
616,5,-59.717027918623415,False,-1
616,6,-19.03524043252663,False,-1
616,7,16.400545596617853,False,-1
616,8,-12.796410470210999,False,-1
616,9,12.340545961214762,False,-1
616,10,15.505783002122097,False,-1
616,11,-1.280137363481424,False,-1
616,12,28.852096085478625,False,-1
616,13,23.2962914439231,False,-1
616,14,7.231173028066179,False,-1
616,15,-7.114025126216565,False,-1
616,16,-11.516727247340096,False,-1
616,17,5.706393397900951,False,-1
616,18,8.907388843072523,False,-1
616,19,3.886844696732887,False,-1
616,20,21.046673674659765,False,-1
616,21,-5.5480225568858526,False,-1
616,22,53.534184528016766,False,-1
616,23,5.401657785789561,False,-1
616,24,-23.568765921642086,False,-1
616,25,-42.35403710737956,False,-1
616,26,-7.942606366517255,False,-1
616,27,9.416444856176206,False,-1
616,28,-23.178622255351378,False,-1
616,29,24.21793377735015,False,-1
616,30,-38.94629108949023,False,-1
616,31,-8.277100932661392,False,-1
616,32,-7.540684277842929,False,-1
616,33,-14.682452910887166,False,-1
616,34,41.62454573355033,False,-1
616,35,21.380404092841133,False,-1
616,36,-27.343316889465093,False,-1
616,37,-20.121623895511526,False,-1
616,38,40.25171928551263,False,-1
616,39,24.19907605693494,False,-1
616,40,-2.1869063727966718,False,-1
616,41,30.257988152974924,False,-1
616,42,-42.910980239457984,False,-1
616,43,-33.81076761016769,False,-1
616,44,-30.593959896541605,False,-1
616,45,19.432420804169272,False,-1
616,46,21.889124348491066,False,-1
616,47,-40.60928415867157,False,-1
616,48,9.61785478115544,False,-1
616,49,-27.602992383274174,False,-1
616,50,5.238087306613567,False,-1
616,51,31.92830629862978,False,-1
616,52,-40.47516750736425,False,-1
616,53,-7.201807153446036,False,-1
616,54,85.72212013044944,False,-1
616,55,34.30292898342268,False,-1
616,56,-40.18010603341307,False,-1
616,57,-21.63389058344975,False,-1
616,58,-23.833046787215316,False,-1
616,59,-7.639078679719691,False,-1
616,60,-46.103953838009254,False,-1
616,61,-10.413641196783583,False,-1
616,62,37.035426956524155,False,-1
616,63,-22.327003292117602,False,-1
616,64,-3.716631733988694,False,-1
616,65,20.43748781804014,False,-1
616,66,-22.952386530385564,False,-1
616,67,0.5972143677456058,False,-1
616,68,-24.61978532893426,False,-1
616,69,-43.203781920451135,False,-1
616,70,-15.379259993328182,False,-1
616,71,16.924417316477278,False,-1
616,72,-12.968462166716373,False,-1
616,73,-3.148428408168312,False,-1
616,74,22.477094295856087,False,-1
616,75,34.90606586790831,False,-1
616,76,22.027729729611526,False,-1
616,77,13.320853450897271,False,-1
616,78,39.14634846984752,False,-1
616,79,-5.961910270279738,False,-1
616,80,-68.69182642503962,False,-1
616,81,25.708269803913126,False,-1
616,82,15.97788590568497,False,-1
616,83,-0.633656091381953,False,-1
616,84,71.73478891141907,False,-1
616,85,18.78968633195881,False,-1
616,86,-18.66425321379385,False,-1
616,87,28.060678144820844,False,-1
616,88,29.468848284078668,False,-1
616,89,6.587241379087706,False,-1
616,90,2.9467010582705835,False,-1
616,91,-32.06795204702724,False,-1
616,92,14.647789349911301,False,-1
616,93,-32.45975403544663,False,-1
616,94,17.256037246777293,False,-1
616,95,-46.276377377353626,False,-1
616,96,-43.36723946793286,False,-1
616,97,15.775559554945902,False,-1
616,98,10.203938663743283,False,-1
616,99,21.85541784218276,False,-1
616,100,-42.84348099290888,False,-1
616,101,10.247838484776748,False,-1
616,102,45.173416420619716,False,-1
616,103,-28.094736284723748,False,-1
616,104,27.98255676190782,False,-1
616,105,-32.4402245496323,False,-1
616,106,-27.021883036172934,False,-1
616,107,2.6318151480270076,False,-1
616,108,-18.668910760026957,False,-1
616,109,-0.9874513587490429,False,-1
616,110,-45.700264340799876,False,-1
616,111,31.632395167199995,False,-1
616,112,-50.6132633398885,False,-1
616,113,0.48067381375221757,False,-1
616,114,-31.748514974714258,False,-1
616,115,16.929520320294554,False,-1
616,116,16.139999754951553,False,-1
616,117,-43.0190112753532,False,-1
