samplename,datapoint,RFU,isSizemarker,location
365,0,-11.956690824614927,False,-1
365,1,35.783929566032356,False,-1
365,2,18.073577021250326,False,-1
365,3,-24.05682387684197,False,-1
365,4,36.32916684293703,False,-1
365,5,3.1769079990881823,False,-1
365,6,-19.115880049189453,False,-1
365,7,-41.237679483178326,False,-1
365,8,-3.932084030740919,False,-1
365,9,-14.698348254458418,False,-1
365,10,39.165367874970514,False,-1
365,11,-45.617551759646084,False,-1
365,12,93.65792675718242,False,-1
365,13,-15.10140461427807,False,-1
365,14,-7.76953252114596,False,-1
365,15,-16.903976721970487,False,-1
365,16,17.526515671633298,False,-1
365,17,7.261335465523522,False,-1
365,18,4.566132457658798,False,-1
365,19,-21.105860151241792,False,-1
365,20,-20.584279308735297,False,-1
365,21,-25.77019773008673,False,-1
365,22,36.05746850249067,False,-1
365,23,32.33596325689769,False,-1
365,24,-18.125562527365314,False,-1
365,25,13.182607649866624,False,-1
365,26,15.961653192696716,False,-1
365,27,-6.380435123580194,False,-1
365,28,-20.984276919535535,False,-1
365,29,-15.623098770372659,False,-1
365,30,5.976104846188945,False,-1
365,31,-6.134059709350999,False,-1
365,32,29.62199885159153,False,-1
365,33,36.889248858124034,False,-1
365,34,38.05570691809362,False,-1
365,35,20.046182203106618,False,-1
365,36,22.563977724082495,False,-1
365,37,58.18986348942354,False,-1
365,38,59.06244375348184,False,-1
365,39,-3.812256492494993,False,-1
365,40,-19.83910460398683,False,-1
365,41,-25.368140521099473,False,-1
365,42,-18.96454511790021,False,-1
365,43,-61.44527642569234,False,-1
365,44,-11.745201033038244,False,-1
365,45,43.218209054720035,False,-1
365,46,-5.77934534815323,False,-1
365,47,14.07219379142807,False,-1
365,48,-26.40632279925522,False,-1
365,49,-11.46590345164897,False,-1
365,50,-0.5309417261497477,False,-1
365,51,-29.38304441452909,False,-1
365,52,-5.933050847795875,False,-1
365,53,16.363594387487243,False,-1
365,54,36.011178542547775,False,-1
365,55,-49.456024603719406,False,-1
365,56,13.282807864885418,False,-1
365,57,-33.46699806978825,False,-1
365,58,-9.317064067672842,False,-1
365,59,-17.497198174332286,False,-1
365,60,-15.670477589453824,False,-1
365,61,-24.871309685483123,False,-1
365,62,-18.481071130993463,False,-1
365,63,6.126065137899695,False,-1
365,64,29.129841342270048,False,-1
365,65,0.0786079897290596,False,-1
365,66,24.917606527773433,False,-1
365,67,12.791960985743692,False,-1
365,68,-8.268441157912994,False,-1
365,69,10.071270876173894,False,-1
365,70,-36.482401896972334,False,-1
365,71,-11.141350163949815,False,-1
365,72,-16.29346674171192,False,-1
365,73,3.867648259547373,False,-1
365,74,-9.718186023403423,False,-1
365,75,-42.45896924096582,False,-1
365,76,-19.245354579975157,False,-1
365,77,-21.100283484256103,False,-1
365,78,-11.110275438467246,False,-1
365,79,-2.584170963297883,False,-1
365,80,-29.348109036103548,False,-1
365,81,17.774418088967654,False,-1
365,82,-26.333626244985425,False,-1
365,83,37.74048894854327,False,-1
365,84,-25.390250795194685,False,-1
365,85,-25.888150739382958,False,-1
365,86,35.689603327991996,False,-1
365,87,-12.387389709205282,False,-1
365,88,42.74586494010089,False,-1
365,89,-0.29794997424792946,False,-1
365,90,46.03396074089372,False,-1
365,91,38.94302952041657,False,-1
365,92,24.6572329985802,False,-1
365,93,29.796939313132885,False,-1
365,94,-21.090670726279622,False,-1
365,95,-18.603663550916345,False,-1
365,96,-7.057267135647855,False,-1
365,97,-18.666852058602025,False,-1
365,98,1.2861132172100385,False,-1
365,99,-32.85489828187991,False,-1
365,100,16.10513902820874,False,-1
365,101,57.04115625327712,False,-1
365,102,5.132834306860293,False,-1
365,103,9.976258289625823,False,-1
365,104,13.165660194624333,False,-1
365,105,-4.515938313885834,False,-1
365,106,13.432981836869361,False,-1
365,107,30.082652113612095,False,-1
365,108,-5.885224972596504,False,-1
365,109,11.931170379414212,False,-1
365,110,21.172749040465135,False,-1
365,111,-1.8314442729365352,False,-1
365,112,24.19508780859861,False,-1
365,113,47.614783020726,False,-1
365,114,-6.588743826045315,False,-1
365,115,41.201502805883415,False,-1
365,116,4.399088561244773,False,-1
365,117,-14.807438112119177,False,-1
365,118,-40.42426246063552,False,-1
365,119,-13.575822557802471,False,-1
365,120,37.39371788999623,False,-1
365,121,-15.025389888422199,False,-1
365,122,-5.078920319392499,False,-1
365,123,-16.212546130092512,False,-1
365,124,7.848082032537913,False,-1
365,125,-5.568750339427703,False,-1
365,126,21.94118169886863,False,-1
365,127,-1.5055598955567326,False,-1
365,128,17.54813536952301,False,-1
365,129,-7.279701570441516,False,-1
365,130,-6.514185924202586,False,-1
365,131,16.420075436193883,False,-1
365,132,-10.607802519682627,False,-1
365,133,-38.74246658695154,False,-1
