samplename,datapoint,RFU,isSizemarker,location
308,0,35.737266663644526,False,-1
308,1,10.665985022272372,False,-1
308,2,8.71862302563869,False,-1
308,3,4.174383628664142,False,-1
308,4,-1.6357539746784502,False,-1
308,5,-0.6864253820733128,False,-1
308,6,52.69372746180184,False,-1
308,7,-34.38119961084283,False,-1
308,8,-19.530798110695173,False,-1
308,9,-12.082765221467897,False,-1
308,10,3.4039665321385915,False,-1
308,11,-44.684127788834346,False,-1
308,12,-6.7309753757890185,False,-1
308,13,-3.995815381626996,False,-1
308,14,-28.90208938088517,False,-1
308,15,35.48848449039701,False,-1
308,16,-94.9895014538056,False,-1
308,17,-53.99016003447541,False,-1
308,18,-28.754675460096603,False,-1
308,19,-29.422400141758718,False,-1
308,20,-8.032949103452923,False,-1
308,21,43.42096435761144,False,-1
308,22,8.136865710982034,False,-1
308,23,-28.06950502325672,False,-1
308,24,13.554723803540215,False,-1
308,25,-0.32984489392227634,False,-1
308,26,-8.20418166476327,False,-1
308,27,19.462245658914743,False,-1
308,28,24.562717759479327,False,-1
308,29,-41.16403299028389,False,-1
308,30,35.765252075286206,False,-1
308,31,-18.844192908527166,False,-1
308,32,-63.097183382531355,False,-1
308,33,-0.5323306377645396,False,-1
308,34,-44.283273795622996,False,-1
308,35,-67.29686704819558,False,-1
308,36,13.106065682556224,False,-1
308,37,-26.34957211808768,False,-1
308,38,49.95999636319255,False,-1
308,39,10.042207216467297,False,-1
308,40,-24.373826130657925,False,-1
308,41,45.69145426691209,False,-1
308,42,7.806130771848248,False,-1
308,43,-17.58269813605717,False,-1
308,44,-3.665647045739213,False,-1
308,45,34.92850918295705,False,-1
308,46,46.67308525032187,False,-1
308,47,5.40773599521657,False,-1
308,48,42.15933761655399,False,-1
308,49,-48.16557222590204,False,-1
308,50,-19.568568130048035,False,-1
308,51,49.62479093255043,False,-1
308,52,22.764413491185753,False,-1
308,53,-13.007961605417103,False,-1
308,54,-26.280695618188467,False,-1
308,55,5.894533012104564,False,-1
308,56,-25.76639441477397,False,-1
308,57,4.840337538633058,False,-1
308,58,45.60715056982334,False,-1
308,59,-13.64724725618669,False,-1
308,60,-31.144879765450938,False,-1
308,61,4.4720137978718775,False,-1
308,62,34.12266565461585,False,-1
308,63,18.36195784692243,False,-1
308,64,8.958138424432544,False,-1
308,65,51.98260027431866,False,-1
308,66,-18.13323321972873,False,-1
308,67,-15.523885766347036,False,-1
308,68,-24.04048305935533,False,-1
308,69,16.210646768511467,False,-1
308,70,-45.830660127725686,False,-1
308,71,29.27129324345321,False,-1
308,72,60.28699448941817,False,-1
308,73,-15.215233936129035,False,-1
308,74,-24.78061862577474,False,-1
308,75,-35.44783633027584,False,-1
308,76,-38.0887542945743,False,-1
308,77,27.797143224008316,False,-1
308,78,-30.567212402117093,False,-1
308,79,46.42221499296719,False,-1
308,80,-20.872550173655085,False,-1
308,81,-3.2952358246218303,False,-1
308,82,-14.839042198567883,False,-1
308,83,-19.039900221122128,False,-1
308,84,12.862592909916483,False,-1
308,85,-2.7881274887235317,False,-1
308,86,-41.54070222209309,False,-1
308,87,-9.287299820217159,False,-1
308,88,-9.975920249540138,False,-1
308,89,-19.447153826386945,False,-1
308,90,-15.62347196206945,False,-1
308,91,-24.25872327725188,False,-1
308,92,24.165002152446714,False,-1
308,93,4.705292469340143,False,-1
308,94,11.487175825693566,False,-1
308,95,7.663845058403709,False,-1
308,96,54.4598804540402,False,-1
308,97,-95.6744227281576,False,-1
308,98,-2.0634476195620457,False,-1
308,99,32.55986450669759,False,-1
308,100,-50.10965035784379,False,-1
308,101,-5.722328759026832,False,-1
308,102,16.15913272375423,False,-1
308,103,-3.2818556849745235,False,-1
308,104,13.832108748151757,False,-1
308,105,-50.22459960245436,False,-1
308,106,-51.487141612931445,False,-1
308,107,-15.575052586361428,False,-1
308,108,-11.052991090400543,False,-1
308,109,-19.831430132121433,False,-1
308,110,24.636886444172347,False,-1
308,111,-2.757551108127166,False,-1
308,112,19.6515086314127,False,-1
308,113,-80.43794642658851,False,-1
308,114,4.793778886924281,False,-1
308,115,38.792346850669,False,-1
308,116,6.972054668577464,False,-1
308,117,26.873126069314672,False,-1
308,118,18.6155489632021,False,-1
308,119,12.400272238166416,False,-1
308,120,-22.903249418652685,False,-1
308,121,10.423283848381223,False,-1
308,122,-50.11897010573183,False,-1
308,123,5.575391053519745,False,-1
308,124,-45.15782883566242,False,-1
308,125,32.69530609635433,False,-1
308,126,-13.328907447722578,False,-1
308,127,14.336480162169886,False,-1
308,128,11.770496733223327,False,-1
308,129,-42.47078994206545,False,-1
308,130,13.734272155246511,False,-1
308,131,-12.761391116558748,False,-1
308,132,44.46061162689602,False,-1
308,133,-33.873905103600606,False,-1
308,134,-8.189175028850665,False,-1
308,135,7.2770935388729185,False,-1
308,136,-5.01006103693776,False,-1
308,137,2.2961048452502513,False,-1
308,138,78.81962082126226,False,-1
