samplename,datapoint,RFU,isSizemarker,location
117,0,5.8411388627825245,False,-1
117,1,33.518245549602085,False,-1
117,2,-14.96353113995414,False,-1
117,3,-9.80743419943059,False,-1
117,4,-21.54816752607645,False,-1
117,5,60.99175765292639,False,-1
117,6,52.793076221273225,False,-1
117,7,49.00434856086185,False,-1
117,8,-40.93630007565541,False,-1
117,9,-34.427495607700735,False,-1
117,10,9.143150169999247,False,-1
117,11,36.57259705439822,False,-1
117,12,-50.48901743678422,False,-1
117,13,49.27044584614858,False,-1
117,14,-5.360972958071057,False,-1
117,15,-55.428352842182505,False,-1
117,16,32.5477062696087,False,-1
117,17,13.304297335947378,False,-1
117,18,-1.196665670328202,False,-1
117,19,19.895269721646613,False,-1
117,20,-16.274764640517844,False,-1
117,21,13.257361672023144,False,-1
117,22,-14.044367494697905,False,-1
117,23,-21.25099231532264,False,-1
117,24,-16.916230648745582,False,-1
117,25,17.34205838638733,False,-1
117,26,25.968114615760065,False,-1
117,27,0.4079032141520675,False,-1
117,28,45.46245400963536,False,-1
117,29,-35.74219133142057,False,-1
117,30,-11.238290197995383,False,-1
117,31,-67.45751016624453,False,-1
117,32,64.73450931849023,False,-1
117,33,-24.96316578331011,False,-1
117,34,-50.8182829342854,False,-1
117,35,22.24446621300122,False,-1
117,36,50.34100958916949,False,-1
117,37,69.295957361765,False,-1
117,38,-8.00946235333435,False,-1
117,39,-24.890847130455306,False,-1
117,40,15.986750115588059,False,-1
117,41,-18.114038265513916,False,-1
117,42,-3.4693620807772394,False,-1
117,43,46.0425811881108,False,-1
117,44,-20.289013127411152,False,-1
117,45,56.93093364163592,False,-1
117,46,26.983934814189794,False,-1
117,47,-5.769644381644538,False,-1
117,48,-43.23316066950755,False,-1
117,49,16.318866054825413,False,-1
117,50,-21.46626401965786,False,-1
117,51,9.385505469579307,False,-1
117,52,-37.46043732141399,False,-1
117,53,6.4411094197483205,False,-1
117,54,2.8442672993888394,False,-1
117,55,-43.53944167064752,False,-1
117,56,-17.40581332384202,False,-1
117,57,-28.144101035412326,False,-1
117,58,-24.206463297398663,False,-1
117,59,-17.623071017013054,False,-1
117,60,33.023549017530094,False,-1
117,61,97.42072119508751,False,-1
117,62,-11.042154271076674,False,-1
117,63,61.5592070116376,False,-1
117,64,17.400566656786005,False,-1
117,65,-39.6145734650588,False,-1
117,66,-36.98114704845472,False,-1
117,67,21.521161228090584,False,-1
117,68,47.549660894247765,False,-1
117,69,-42.248617081364884,False,-1
117,70,-10.904925637048404,False,-1
117,71,-26.8798068804154,False,-1
117,72,19.737582961313162,False,-1
117,73,-30.36267499162672,False,-1
117,74,20.736067816634485,False,-1
117,75,-0.5315125086531223,False,-1
117,76,-19.54046027122178,False,-1
117,77,-30.61002500293243,False,-1
117,78,9.381392149592992,False,-1
117,79,-15.136925269863177,False,-1
117,80,-11.055726263090268,False,-1
117,81,25.37055424142368,False,-1
117,82,-6.3865584195568985,False,-1
117,83,18.5857292398367,False,-1
117,84,29.045074936409947,False,-1
117,85,8.368225481141188,False,-1
117,86,-8.309905823907153,False,-1
117,87,9.522423489487297,False,-1
117,88,-7.270797325493073,False,-1
117,89,-35.9580930923543,False,-1
117,90,26.399129244018333,False,-1
117,91,17.068923159096574,False,-1
117,92,20.152572612895288,False,-1
117,93,-5.880641892019043,False,-1
117,94,-16.598795556336945,False,-1
117,95,-13.106660652135972,False,-1
117,96,20.39969749433238,False,-1
117,97,34.292125291605316,False,-1
117,98,0.4901612211265775,False,-1
117,99,0.057195893302362154,False,-1
117,100,18.091210540283956,False,-1
117,101,14.754121800874868,False,-1
117,102,16.20705911592857,False,-1
117,103,8.201241541908725,False,-1
117,104,-3.146720315724745,False,-1
117,105,11.708480687325837,False,-1
117,106,-41.12018914908254,False,-1
117,107,-7.841721035961633,False,-1
117,108,14.411098452433402,False,-1
117,109,2.3650296393180765,False,-1
117,110,-60.135156884841294,False,-1
117,111,-1.7765143343062724,False,-1
117,112,23.79955178322802,False,-1
117,113,11.141100268767682,False,-1
117,114,-20.658756053437134,False,-1
117,115,-1.940352029995132,False,-1
117,116,37.220868156291495,False,-1
117,117,-0.897436428394842,False,-1
117,118,-10.558230864618892,False,-1
117,119,0.6672730151913627,False,-1
117,120,-40.653740103995915,False,-1
117,121,4.169978930709422,False,-1
117,122,14.458152579107823,False,-1
117,123,-8.945477705004453,False,-1
117,124,-13.862526438391978,False,-1
117,125,-38.39825416988178,False,-1
117,126,-44.03509892202077,False,-1
117,127,-19.28493060943266,False,-1
117,128,66.56750551467195,False,-1
117,129,15.900067977187234,False,-1
117,130,-24.024893367542393,False,-1
117,131,-10.986367997460341,False,-1
117,132,7.407272702771501,False,-1
117,133,-50.120678164024156,False,-1
117,134,-83.15808924372834,False,-1
117,135,8.61449575063942,False,-1
117,136,7.1737274191137255,False,-1
117,137,79.24689456757854,False,-1
117,138,-54.75571369990137,False,-1
117,139,29.23696017862497,False,-1
117,140,65.44445710034631,False,-1
117,141,6.637340179654181,False,-1
117,142,45.44577542122623,False,-1
117,143,48.67892343097449,False,-1
117,144,-1.8119080250937123,False,-1
117,145,31.23121919846134,False,-1
117,146,-28.87863435588261,False,-1
117,147,2.3188214218693726,False,-1
117,148,-44.8403036942351,False,-1
117,149,7.117282023726583,False,-1
117,150,-14.834930902285908,False,-1
117,151,-16.602340368599375,False,-1
117,152,-40.122228928641775,False,-1
117,153,-11.056779211187147,False,-1
117,154,0.05331998354014566,False,-1
117,155,-7.533526583540255,False,-1
117,156,-10.113756030632794,False,-1
117,157,-43.36659122827278,False,-1
117,158,3.2555542476384387,False,-1
117,159,37.24379069375,False,-1
117,160,-21.574815848860084,False,-1
117,161,23.543768392618436,False,-1
117,162,8.168972084010992,False,-1
117,163,16.294682271005794,False,-1
117,164,-32.80443068090169,False,-1
117,165,-12.008498041448748,False,-1
117,166,22.17848553694515,False,-1
117,167,-25.280821014648808,False,-1
117,168,32.67730022932627,False,-1
117,169,-12.917212582105897,False,-1
117,170,-14.577164072492955,False,-1
117,171,-38.453861173469235,False,-1
117,172,92.22692728221179,False,-1
117,173,-45.269202515350855,False,-1
117,174,16.87598827840551,False,-1
117,175,6.928264532780092,False,-1
117,176,21.01764375600717,False,-1
117,177,25.67749291262741,False,-1
117,178,-17.165709557598696,False,-1
117,179,-52.97992159418642,False,-1
117,180,9.873094045548465,False,-1
117,181,4.084487720990563,False,-1
117,182,3.665691658126676,False,-1
117,183,28.772243345926693,False,-1
117,184,-3.5646929472875937,False,-1
117,185,-60.27297068438252,False,-1
117,186,-9.116102480787516,False,-1
117,187,27.565814206973585,False,-1
117,188,0.9868564208196676,False,-1
117,189,-59.64674995727043,False,-1
117,190,34.67659225521318,False,-1
117,191,-7.68688155951804,False,-1
117,192,35.344127853833015,False,-1
117,193,-38.19208250123806,False,-1
117,194,2.6710348859991195,False,-1
117,195,-11.594446554322865,False,-1
117,196,-14.704837103614258,False,-1
117,197,16.23935964512825,False,-1
117,198,42.832786657047386,False,-1
117,199,23.091035080349297,False,-1
117,200,39.4936252118654,False,-1
117,201,4.088165777381852,False,-1
117,202,-11.667899838325424,False,-1
117,203,28.391175827854656,False,-1
117,204,11.196631343935582,False,-1
117,205,-3.311419367490935,False,-1
117,206,4.75265267374355,False,-1
117,207,35.07499626155685,False,-1
117,208,39.37738952992216,False,-1
117,209,14.39871789163671,False,-1
117,210,-11.672134344245082,False,-1
117,211,-30.16130300377897,False,-1
117,212,-5.7918868981914935,False,-1
117,213,-11.309457422555292,False,-1
117,214,5.8845951782537735,False,-1
117,215,24.480925661212908,False,-1
117,216,-19.156273651548037,False,-1
117,217,-65.5845851021097,False,-1
117,218,-26.023355160279905,False,-1
117,219,15.233939803924693,False,-1
117,220,-31.25306742373677,False,-1
117,221,-5.096810093095497,False,-1
117,222,2.802319543131324,False,-1
117,223,22.96052897894607,False,-1
117,224,-4.395348503089542,False,-1
117,225,-61.15007030709283,False,-1
117,226,35.57988592553591,False,-1
117,227,1.182020381813335,False,-1
117,228,-11.475493052494322,False,-1
117,229,-36.21474948325351,False,-1
117,230,-15.314128552797522,False,-1
117,231,-24.646187809320043,False,-1
117,232,-11.278764310223226,False,-1
117,233,29.992120737184546,False,-1
117,234,22.060851409488,False,-1
117,235,-15.844551708254938,False,-1
117,236,-48.624865149439316,False,-1
117,237,-50.34666401072824,False,-1
117,238,-8.726974033239252,False,-1
117,239,5.121817097889667,False,-1
117,240,15.308271847837544,False,-1
117,241,-33.67022278521499,False,-1
117,242,34.68990777217893,False,-1
117,243,43.33625353689107,False,-1
117,244,-63.35907825524764,False,-1
117,245,-0.5196391469132661,False,-1
117,246,31.860727963874496,False,-1
117,247,2.1410978701988315,False,-1
117,248,5.2656580797226225,False,-1
117,249,39.91684385186899,False,-1
117,250,-42.59808794440977,False,-1
117,251,8.04879094590451,False,-1
117,252,-14.733677544714839,False,-1
117,253,-34.546604078570724,False,-1
117,254,11.483737175445679,False,-1
117,255,-25.969462657730865,False,-1
117,256,5.015814709587682,False,-1
117,257,16.03445246513158,False,-1
117,258,29.274248900579245,False,-1
117,259,43.2277043556594,False,-1
117,260,0.39679729568525846,False,-1
117,261,-14.376936992529679,False,-1
117,262,11.721777045863638,False,-1
117,263,-66.6410551138939,False,-1
117,264,-15.617836616002288,False,-1
117,265,-0.9522581049127122,False,-1
117,266,16.623185358964385,False,-1
117,267,26.92850382932084,False,-1
117,268,9.172645266826853,False,-1
117,269,-35.07752750256387,False,-1
117,270,-15.291510026632835,False,-1
117,271,7.660649116331771,False,-1
117,272,2.7670986209699806,False,-1
117,273,-12.4786066924045,False,-1
117,274,-37.54893488022385,False,-1
117,275,-1.2945014078355628,False,-1
117,276,-22.854587358583508,False,-1
117,277,38.745623129218544,False,-1
117,278,-11.180640827698497,False,-1
117,279,-15.087943068367702,False,-1
117,280,51.54582654767374,False,-1
117,281,-11.256492815468995,False,-1
117,282,21.38922981745533,False,-1
117,283,-23.343415713352563,False,-1
117,284,-30.08634103123423,False,-1
117,285,11.640365682667706,False,-1
117,286,-13.990019366204136,False,-1
117,287,-12.257543463647105,False,-1
117,288,-79.54458830660822,False,-1
117,289,56.39927385174174,False,-1
117,290,32.076300572735285,False,-1
117,291,-4.049101997717875,False,-1
117,292,28.785469899122823,False,-1
117,293,7.611348721437276,False,-1
117,294,8.171276916929578,False,-1
117,295,-21.801525476354914,False,-1
117,296,-24.55150103155953,False,-1
117,297,-49.701368239707755,False,-1
117,298,45.46762911605833,False,-1
117,299,-2.9740120505239203,False,-1
117,300,-29.17267114199109,False,-1
117,301,-55.86981139211594,False,-1
117,302,-17.4725434288944,False,-1
117,303,-77.67998016105606,False,-1
117,304,5.698657113998555,False,-1
117,305,-35.02793261231885,False,-1
117,306,82.8025145625363,False,-1
117,307,-23.335330838319873,False,-1
