samplename,datapoint,RFU,isSizemarker,location
379,0,44.87763651306852,False,-1
379,1,-39.352949405241326,False,-1
379,2,-16.02545888545389,False,-1
379,3,50.9309617381732,False,-1
379,4,-9.386429616397377,False,-1
379,5,35.27571149050645,False,-1
379,6,-24.03692046188834,False,-1
379,7,-19.25829096077021,False,-1
379,8,-1.0776044573089054,False,-1
379,9,-27.798960814048087,False,-1
379,10,17.73596265658359,False,-1
379,11,-17.52538526888206,False,-1
379,12,-28.605447623894392,False,-1
379,13,-25.215100159288202,False,-1
379,14,-18.475620558058118,False,-1
379,15,30.176537953511456,False,-1
379,16,42.45199386168557,False,-1
379,17,0.16223601239242672,False,-1
379,18,-12.150149591000316,False,-1
379,19,-5.2192503875851886,False,-1
379,20,-2.3787761985988873,False,-1
379,21,-34.32660831399719,False,-1
379,22,-5.572604315983723,False,-1
379,23,0.39529923444064474,False,-1
379,24,24.18603003055207,False,-1
379,25,-8.020871235788542,False,-1
379,26,11.281560869912488,False,-1
379,27,36.650769467889326,False,-1
379,28,17.335669769842788,False,-1
379,29,-26.87089946455543,False,-1
379,30,-6.959270759134762,False,-1
379,31,-12.68442016304033,False,-1
379,32,37.77105409439649,False,-1
379,33,-5.669889269463455,False,-1
379,34,4.363116350076998,False,-1
379,35,17.0805269853603,False,-1
379,36,27.915397571553445,False,-1
379,37,24.54104975256462,False,-1
379,38,-4.624695936481232,False,-1
379,39,35.21985214030537,False,-1
379,40,79.50113680263865,False,-1
379,41,28.806827311133123,False,-1
379,42,62.533254031303215,False,-1
379,43,0.9651284299978818,False,-1
379,44,34.25839139680059,False,-1
379,45,-5.6002097981781604,False,-1
379,46,-2.7461696033268916,False,-1
379,47,-63.55210823050157,False,-1
379,48,0.24331131235679054,False,-1
379,49,-1.3208582143080896,False,-1
379,50,53.220233787099644,False,-1
379,51,-48.06702895089389,False,-1
379,52,-8.590773815642843,False,-1
379,53,3.7534237648866506,False,-1
379,54,8.633079869469642,False,-1
379,55,-0.7155114250149117,False,-1
379,56,-18.18982127093365,False,-1
379,57,-26.862797892916845,False,-1
379,58,24.824389611405973,False,-1
379,59,1.9210130914601957,False,-1
379,60,-3.583131417892492,False,-1
379,61,82.23040134888305,False,-1
379,62,19.307407266805885,False,-1
379,63,9.927210262588906,False,-1
379,64,-0.5800029043039734,False,-1
379,65,-7.945226745950233,False,-1
379,66,-7.401627776206607,False,-1
379,67,25.544910202992305,False,-1
379,68,-36.666495007349404,False,-1
379,69,25.604634167379803,False,-1
379,70,-1.174447073245698,False,-1
379,71,-24.382059821260846,False,-1
379,72,25.33146870078187,False,-1
379,73,-35.79404641612163,False,-1
379,74,30.70030521633391,False,-1
379,75,9.641397578267378,False,-1
379,76,-12.500272647080491,False,-1
379,77,51.93374778566287,False,-1
379,78,11.300841096084909,False,-1
379,79,23.862374073978174,False,-1
379,80,-15.414818881797162,False,-1
379,81,-36.37077190365904,False,-1
379,82,-26.086297953164763,False,-1
379,83,7.448523151741842,False,-1
379,84,41.5239559401098,False,-1
379,85,35.43091099863523,False,-1
379,86,14.61998796225018,False,-1
379,87,21.49682862354321,False,-1
379,88,-32.97855609434819,False,-1
379,89,-30.251353941631244,False,-1
379,90,14.631462213112979,False,-1
379,91,-45.78455188696005,False,-1
379,92,-33.75146365355519,False,-1
379,93,52.226976649526094,False,-1
379,94,47.30342791900721,False,-1
379,95,-48.54275011746775,False,-1
379,96,15.40530790388048,False,-1
379,97,-33.838114230802745,False,-1
379,98,9.619574605259743,False,-1
379,99,-10.871504238728885,False,-1
379,100,12.395527070041336,False,-1
379,101,34.38820844782573,False,-1
379,102,-17.568557557497407,False,-1
379,103,-37.55118836010737,False,-1
379,104,21.025359758135963,False,-1
379,105,61.21295195234104,False,-1
379,106,-16.00426563690006,False,-1
379,107,-37.379381120518964,False,-1
379,108,20.47840075892135,False,-1
379,109,12.044297801542024,False,-1
379,110,-46.65860954651988,False,-1
379,111,-0.4493726083657316,False,-1
379,112,48.65065414187142,False,-1
379,113,-11.809494024219157,False,-1
379,114,-4.795249166067475,False,-1
379,115,9.947721200066447,False,-1
379,116,-20.98849840459499,False,-1
379,117,-16.818150700412147,False,-1
379,118,3.134499861867324,False,-1
379,119,24.89589460494732,False,-1
379,120,53.87464767743347,False,-1
379,121,40.32953228252439,False,-1
379,122,-62.03960676117329,False,-1
379,123,30.463846831841565,False,-1
379,124,-23.518403047212946,False,-1
379,125,7.913679485459206,False,-1
379,126,11.011889721043035,False,-1
379,127,9.10881281045305,False,-1
379,128,18.289572016963707,False,-1
379,129,2.3120941908390904,False,-1
379,130,34.43988872889912,False,-1
379,131,-19.74085677083815,False,-1
379,132,-31.363179140590496,False,-1
379,133,43.14093690889491,False,-1
379,134,53.21971421363662,False,-1
379,135,-15.43046819343132,False,-1
379,136,-7.204712816659218,False,-1
379,137,21.879562935096164,False,-1
379,138,8.09024568737151,False,-1
379,139,-31.03889308289031,False,-1
379,140,-4.322399746415892,False,-1
379,141,30.566946084855562,False,-1
379,142,9.313904314567614,False,-1
379,143,-76.27775303871356,False,-1
379,144,-16.16009330771511,False,-1
379,145,14.825660140112916,False,-1
379,146,-17.6326548437715,False,-1
