samplename,datapoint,RFU,isSizemarker,location
511,0,-11.073025615195334,False,-1
511,1,26.969014945581943,False,-1
511,2,-79.98050145017642,False,-1
511,3,-89.41612871679506,False,-1
511,4,-21.791078511705265,False,-1
511,5,-55.73913229036609,False,-1
511,6,-58.33147053354307,False,-1
511,7,31.80954989424594,False,-1
511,8,-36.27192538366497,False,-1
511,9,-13.642335575629726,False,-1
511,10,-11.626948323442885,False,-1
511,11,17.55745958634382,False,-1
511,12,10.062517883686594,False,-1
511,13,38.62468046170189,False,-1
511,14,38.93275732582784,False,-1
511,15,-2.6329488641120014,False,-1
511,16,-15.655843965872426,False,-1
511,17,4.507332312180036,False,-1
511,18,-20.29334401742978,False,-1
511,19,-12.22771885987344,False,-1
511,20,1.290495379268222,False,-1
511,21,-22.48081177830164,False,-1
511,22,33.610595791017005,False,-1
511,23,13.842435068645191,False,-1
511,24,0.1383664569325116,False,-1
511,25,4.458276175070457,False,-1
511,26,52.003502432669464,False,-1
511,27,41.26764860359211,False,-1
511,28,-24.60486128070791,False,-1
511,29,41.125405709718855,False,-1
511,30,-25.107469527831842,False,-1
511,31,-63.77144223884588,False,-1
511,32,27.686754183521813,False,-1
511,33,-35.621018571145704,False,-1
511,34,16.925914161257307,False,-1
511,35,-5.772963121086419,False,-1
511,36,-16.703841538405044,False,-1
511,37,12.757943287888555,False,-1
511,38,-0.7331614915298293,False,-1
511,39,-35.67033967252639,False,-1
511,40,42.56197837518244,False,-1
511,41,-33.43485534089829,False,-1
511,42,2.7509788167682534,False,-1
511,43,44.8809295328251,False,-1
511,44,29.796752400440816,False,-1
511,45,-36.7145421867582,False,-1
511,46,29.858482757367117,False,-1
511,47,18.626351120000372,False,-1
511,48,-27.90396609936867,False,-1
511,49,13.802358556667183,False,-1
511,50,12.167035512765892,False,-1
511,51,-38.78316204317955,False,-1
511,52,-15.262801292452169,False,-1
511,53,40.04932557783866,False,-1
511,54,-12.046943589111086,False,-1
511,55,7.012843095147166,False,-1
511,56,18.935548773243383,False,-1
511,57,-64.15256239242915,False,-1
511,58,-39.52151297170315,False,-1
511,59,12.18661776364849,False,-1
511,60,-28.31866551601563,False,-1
511,61,30.98957830072728,False,-1
511,62,21.92985100458027,False,-1
511,63,9.021630407990227,False,-1
511,64,-47.04391845638195,False,-1
511,65,9.75403763007902,False,-1
511,66,3.0578668564592237,False,-1
511,67,-70.11630309129832,False,-1
511,68,1.9182865033176708,False,-1
511,69,-49.668334105744506,False,-1
511,70,10.637565793795964,False,-1
511,71,-19.092882283505165,False,-1
511,72,43.93645712429124,False,-1
511,73,-26.273152864179604,False,-1
511,74,-57.59546557876876,False,-1
511,75,30.862219737581736,False,-1
511,76,0.5515908128447475,False,-1
511,77,-6.710260989010047,False,-1
511,78,22.348455626949036,False,-1
511,79,-22.870354051765148,False,-1
511,80,-21.85229897327255,False,-1
511,81,-13.214833592125782,False,-1
511,82,-20.584447763291355,False,-1
511,83,45.33394610860155,False,-1
511,84,22.226014091552408,False,-1
511,85,32.02255233714855,False,-1
511,86,-9.239943910592476,False,-1
511,87,51.27730466158154,False,-1
511,88,-18.217895582931213,False,-1
511,89,23.53429728825866,False,-1
511,90,-46.49299570392758,False,-1
511,91,0.7666106435508178,False,-1
511,92,7.832026479054639,False,-1
511,93,12.42979111269444,False,-1
511,94,-22.83549764125458,False,-1
511,95,17.45916132586765,False,-1
511,96,-32.91327581958059,False,-1
511,97,41.23521568303153,False,-1
511,98,-19.16647416096702,False,-1
511,99,-1.9806463484117562,False,-1
511,100,29.619342786173494,False,-1
511,101,8.481356264568271,False,-1
511,102,-45.42693160968653,False,-1
511,103,21.767356224641045,False,-1
511,104,-17.636755547968498,False,-1
511,105,36.493569670673956,False,-1
511,106,-22.14410183748784,False,-1
511,107,1.5365739223955097,False,-1
511,108,38.71691585780347,False,-1
511,109,-31.60107273137993,False,-1
511,110,-43.45431800482569,False,-1
511,111,-17.044150269160852,False,-1
511,112,13.91570257013689,False,-1
511,113,0.6657790643965875,False,-1
511,114,-15.562622469555905,False,-1
511,115,20.63866578819423,False,-1
511,116,48.65140575024472,False,-1
511,117,-9.416223566300053,False,-1
511,118,-24.55993559122603,False,-1
511,119,36.545074075472044,False,-1
511,120,29.906390474602137,False,-1
511,121,28.578294581904267,False,-1
511,122,-36.66736790271896,False,-1
511,123,53.53481566978219,False,-1
511,124,3.313493083565524,False,-1
511,125,-31.184867410344008,False,-1
511,126,15.27516999510828,False,-1
511,127,24.523397831325724,False,-1
511,128,26.072330154729283,False,-1
511,129,-13.436647769931092,False,-1
511,130,-5.833498577826183,False,-1
511,131,49.969947272044486,False,-1
511,132,7.442938197595757,False,-1
511,133,94.41657364534849,False,-1
511,134,36.44010717468505,False,-1
511,135,-5.560590996442071,False,-1
511,136,22.041011102638777,False,-1
511,137,5.41890425532086,False,-1
511,138,20.112455701932028,False,-1
511,139,-16.174901431493655,False,-1
511,140,-4.437261056990802,False,-1
511,141,4.016184828329106,False,-1
511,142,-10.724788208101085,False,-1
511,143,4.882040279325104,False,-1
511,144,-34.895564799753224,False,-1
511,145,35.15206238133642,False,-1
511,146,57.642956085956094,False,-1
511,147,-20.064176715676766,False,-1
511,148,6.26108463722723,False,-1
511,149,-13.927076359830163,False,-1
511,150,10.132397417675783,False,-1
511,151,-13.126722004593201,False,-1
511,152,20.597915984182833,False,-1
511,153,-11.375522746467707,False,-1
511,154,-8.194244331580128,False,-1
511,155,47.81028450542573,False,-1
511,156,-30.75167724245069,False,-1
511,157,29.63716267791322,False,-1
511,158,9.801743447363183,False,-1
511,159,80.08411823399122,False,-1
511,160,-32.498667272105585,False,-1
511,161,-24.322279469457325,False,-1
511,162,-18.65189030762658,False,-1
511,163,7.2072191637693,False,-1
511,164,33.30271333311584,False,-1
511,165,-5.6676256187958645,False,-1
511,166,9.01009247449545,False,-1
511,167,-64.65158459115418,False,-1
511,168,-33.38919882909489,False,-1
511,169,-2.3669072392990818,False,-1
511,170,3.014919723235542,False,-1
511,171,30.99737498709749,False,-1
